02 01 0.336
02 02 0.362
02 03 0.414
02 04 0.456
02 05 0.514
02 06 0.571
02 07 0.614
02 08 0.676
02 09 0.735
02 10 0.796
02 11 0.876
02 12 0.942
02 13 1.011
02 14 1.105
02 15 1.187
02 16 1.275
02 17 1.365
02 18 1.456
02 19 1.570
02 20 1.671
02 21 1.788
02 22 1.915
02 23 2.046
02 24 2.176
02 25 2.306
02 26 2.460
02 27 2.590
02 28 2.753
02 29 2.927
02 30 3.085
02 31 3.251
02 32 3.457
02 33 3.704
02 34 3.843
02 35 4.068
02 36 4.266
02 37 4.515
02 38 4.741
02 39 4.970
02 40 5.199
02 41 5.453
02 42 5.725
02 43 6.011
02 44 6.321
02 45 6.619
02 46 6.881
02 47 7.227
02 48 7.480
02 49 7.849
02 50 8.209
02 51 8.579
02 52 8.966
02 53 9.295
02 54 9.677
02 55 10.154
02 56 10.482
02 57 10.924
02 58 11.400
02 59 11.830
02 60 12.296
02 61 12.777
02 62 13.271
02 63 13.769
02 64 14.228
02 65 14.734
02 66 15.349
02 67 15.904
02 68 16.448
02 69 17.028
02 70 17.766
02 71 18.215
02 72 18.850
02 73 19.421
02 74 20.123
02 75 20.805
02 76 21.467
02 77 22.165
02 78 22.874
02 79 23.746
02 80 24.430
02 81 25.180
02 82 25.926
02 83 27.010
02 84 27.547
02 85 28.395
02 86 29.271
02 87 30.149
02 88 31.036
02 89 31.864
02 90 32.789
02 91 33.637
02 92 34.643
02 93 35.511
02 94 36.487
02 95 37.442
02 96 38.607
02 97 39.566
02 98 40.632
02 99 41.863
02 100 42.854
02 101 43.931
02 102 45.116
02 103 46.256
02 104 47.468
02 105 48.628
02 106 49.861
02 107 51.053
02 108 52.433
02 109 53.496
02 110 54.840
02 111 56.135
02 112 57.727
02 113 58.935
02 114 60.261
02 115 61.684
02 116 63.300
02 117 64.896
02 118 66.362
02 119 67.642
02 120 69.340
02 121 70.650
02 122 72.373
02 123 73.874
02 124 75.459
02 125 77.149
02 126 78.835
02 127 80.602
02 128 82.331
02 129 84.020
02 130 85.757
02 131 87.651
02 132 89.770
02 133 91.027
02 134 92.955
02 135 94.947
02 136 96.787
02 137 98.735
02 138 100.588
02 139 102.473
02 140 104.654
02 141 106.501
02 142 108.789
02 143 110.652
02 144 112.901
02 145 115.335
02 146 117.363
02 147 119.533
02 148 121.534
02 149 123.971
02 150 126.306
02 151 128.756
02 152 130.913
02 153 133.235
02 154 135.598
02 155 138.444
02 156 140.714
02 157 143.093
02 158 145.605
02 159 148.478
02 160 150.890
02 161 153.406
02 162 155.963
02 163 158.738
02 164 161.383
02 165 164.250
02 166 166.772
02 167 169.869
02 168 172.612
02 169 175.707
02 170 178.362
02 171 181.365
02 172 184.355
02 173 187.670
02 174 190.305
02 175 193.260
02 176 196.551
02 177 199.523
02 178 202.624
02 179 206.016
02 180 209.128
02 181 212.519
02 182 215.506
02 183 218.791
02 184 222.520
02 185 225.934
02 186 229.039
02 187 233.240
02 188 235.962
02 189 239.517
02 190 243.125
02 191 247.254
02 192 250.377
02 193 253.864
02 194 257.827
02 195 262.363
02 196 264.948
02 197 268.749
02 198 272.993
02 199 276.645
02 200 280.623
02 201 284.554
02 202 288.643
02 203 292.759
02 204 296.759
02 205 301.254
02 206 304.973
02 207 308.995
02 208 313.448
02 209 318.240
02 210 321.839
02 211 326.577
02 212 330.555
02 213 334.636
02 214 339.599
02 215 344.085
02 216 348.383
02 217 352.946
02 218 357.759
02 219 362.141
02 220 366.881
02 221 371.521
02 222 376.614
02 223 382.346
02 224 386.216
02 225 390.831
02 226 396.262
02 227 400.388
02 228 406.244
02 229 410.644
02 230 416.275
02 231 421.755
02 232 426.527
02 233 431.636
02 234 437.093
02 235 442.903
02 236 447.675
02 237 453.274
02 238 458.131
02 239 463.911
02 240 469.630
02 241 475.362
02 242 480.777
02 243 487.059
02 244 492.617
02 245 498.674
02 246 504.837
02 247 510.080
02 248 517.011
02 249 522.291
02 250 529.378
02 251 534.362
02 252 540.901
02 253 546.044
02 254 552.468
02 255 558.981
02 256 565.069
02 257 571.705
02 258 577.593
02 259 584.818
02 260 590.330
02 261 597.866
02 262 604.128
02 263 609.905
02 264 616.988
02 265 624.230
02 266 630.264
02 267 637.147
02 268 644.389
02 269 651.240
02 270 658.256
02 271 665.577
02 272 671.459
02 273 679.184
02 274 685.823
02 275 693.954
02 276 700.847
02 277 708.804
02 278 714.941
02 279 722.648
02 280 729.563
02 281 738.451
02 282 745.349
02 283 752.585
02 284 760.540
02 285 768.286
02 286 775.423
02 287 783.500
02 288 791.208
02 289 799.515
02 290 807.451
02 291 816.025
02 292 823.855
02 293 831.083
02 294 839.277
02 295 848.196
02 296 856.801
02 297 864.924
02 298 873.547
02 299 881.714
02 300 890.555
02 301 898.494
02 302 907.822
02 303 916.568
02 304 924.099
02 305 934.395
02 306 942.927
02 307 952.510
02 308 960.165
02 309 969.008
02 310 977.469
02 311 986.412
02 312 996.186
02 313 1006.332
02 314 1015.158
02 315 1023.670
02 316 1034.457
02 317 1043.694
02 318 1054.913
02 319 1061.141
02 320 1071.316
02 321 1088.630
02 322 1090.781
02 323 1100.449
02 324 1110.431
02 325 1122.236
02 326 1132.087
02 327 1141.301
02 328 1150.622
02 329 1162.526
02 330 1171.560
02 331 1182.193
02 332 1192.796
02 333 1203.493
02 334 1213.076
02 335 1223.915
02 336 1233.325
02 337 1244.650
02 338 1256.333
02 339 1266.774
02 340 1276.045
02 341 1288.988
02 342 1304.716
02 343 1309.778
02 344 1320.719
02 345 1333.673
02 346 1343.723
02 347 1355.529
02 348 1363.743
02 349 1375.508
02 350 1388.215
02 351 1400.507
02 352 1414.668
02 353 1425.268
02 354 1438.120
02 355 1451.794
02 356 1463.658
02 357 1475.039
02 358 1486.057
02 359 1497.823
02 360 1509.329
02 361 1523.104
02 362 1534.603
02 363 1544.988
02 364 1561.044
02 365 1573.465
02 366 1584.491
02 367 1596.759
02 368 1608.621
02 369 1620.542
02 370 1633.741
02 371 1646.763
02 372 1661.362
02 373 1672.614
02 374 1686.976
02 375 1700.418
02 376 1712.239
02 377 1726.180
02 378 1740.159
02 379 1752.559
02 380 1766.470
02 381 1781.631
02 382 1794.637
02 383 1800.032
02 384 1800.053
